,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
868,50,0,Travel_Rarely,Research & Development,4,2,Medical,1,Female,1,Laboratory Technician,Married,27990,4.0,12,1,27.0,0,1,0,0,3.0,3.0,3.0,1,3
869,23,0,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,3,Manager,Married,105520,2.0,11,0,4.0,2,2,2,2,4.0,3.0,3.0,3,3
870,36,0,Travel_Frequently,Sales,21,3,Life Sciences,1,Male,2,Human Resources,Married,23290,3.0,15,0,9.0,2,3,0,2,1.0,1.0,3.0,3,3
871,42,0,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,5,Manager,Single,40140,8.0,13,1,24.0,3,1,0,1,4.0,4.0,3.0,3,3
872,35,0,Travel_Rarely,Sales,4,3,Medical,1,Female,2,Laboratory Technician,Married,74030,1.0,12,1,10.0,4,10,6,8,2.0,3.0,2.0,3,3
873,34,0,Travel_Frequently,Research & Development,25,1,Life Sciences,1,Female,1,Manager,Married,22590,1.0,14,0,8.0,2,8,7,7,4.0,3.0,2.0,3,3
874,40,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,Laboratory Technician,Married,69320,1.0,13,0,5.0,5,5,1,2,4.0,1.0,3.0,3,3
875,43,0,Travel_Rarely,Research & Development,1,1,Other,1,Male,1,Manager,Divorced,46780,5.0,25,1,8.0,0,6,0,2,4.0,2.0,3.0,4,4
876,35,0,Travel_Rarely,Sales,6,3,Marketing,1,Female,3,Sales Representative,Married,135820,1.0,17,1,1.0,3,1,0,1,3.0,4.0,2.0,2,3
877,46,0,Travel_Rarely,Research & Development,12,4,Technical Degree,1,Male,1,Laboratory Technician,Single,23320,1.0,11,0,27.0,2,26,0,12,4.0,1.0,1.0,3,3
878,28,1,Travel_Rarely,Human Resources,1,3,Medical,1,Female,2,Laboratory Technician,Married,24130,1.0,16,1,1.0,2,1,0,0,3.0,2.0,3.0,3,3
879,22,0,Non-Travel,Sales,17,2,Marketing,1,Male,3,Sales Executive,Married,97050,1.0,18,2,4.0,3,4,1,3,2.0,3.0,2.0,2,3
880,50,0,Travel_Frequently,Research & Development,3,3,Other,1,Male,2,Research Scientist,Married,42940,2.0,20,0,32.0,2,30,12,13,2.0,3.0,3.0,2,4
881,32,0,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Research Scientist,Married,47210,3.0,14,1,6.0,3,3,0,2,2.0,4.0,3.0,3,3
882,44,0,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Male,3,Manager,Divorced,25190,0.0,21,2,23.0,2,22,1,10,2.0,4.0,2.0,3,4
883,30,0,Travel_Rarely,Research & Development,4,3,Medical,1,Female,1,Research Director,Married,21210,1.0,13,1,6.0,2,6,1,1,2.0,2.0,2.0,3,3
884,45,0,Travel_Rarely,Sales,29,2,Technical Degree,1,Female,2,Research Scientist,Single,29730,1.0,12,0,10.0,2,10,1,4,3.0,1.0,3.0,3,3
885,45,0,Non-Travel,Sales,2,4,Life Sciences,1,Male,2,Manufacturing Director,Married,58550,1.0,14,1,10.0,3,10,4,5,1.0,1.0,3.0,2,3
886,31,0,Travel_Frequently,Research & Development,7,3,Medical,1,Male,2,Research Scientist,Single,36170,7.0,21,1,10.0,5,5,0,3,4.0,1.0,3.0,3,4
887,36,0,Travel_Rarely,Research & Development,18,1,Medical,1,Male,2,Manufacturing Director,Married,67250,9.0,17,1,7.0,3,3,1,1,3.0,3.0,3.0,3,3
888,34,0,Travel_Frequently,Sales,28,4,Marketing,1,Male,5,Manufacturing Director,Divorced,103250,1.0,11,1,9.0,3,9,7,2,3.0,4.0,3.0,2,3
889,49,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Healthcare Representative,Married,69490,1.0,14,1,10.0,2,9,1,4,3.0,1.0,2.0,3,3
890,39,0,Travel_Rarely,Research & Development,6,2,Life Sciences,1,Male,3,Research Scientist,Married,106090,2.0,17,1,10.0,2,7,7,7,2.0,1.0,3.0,3,3
891,27,0,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,4,Research Scientist,Divorced,44470,1.0,13,0,7.0,4,7,0,7,4.0,1.0,3.0,3,3
892,35,0,Travel_Rarely,Research & Development,2,3,Medical,1,Female,2,Sales Executive,Married,21570,1.0,25,0,16.0,1,16,1,10,2.0,1.0,3.0,2,4
893,28,0,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Male,3,Manufacturing Director,Divorced,46010,0.0,15,2,6.0,2,5,0,0,2.0,1.0,2.0,3,3
894,21,0,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Female,1,Laboratory Technician,Single,170990,1.0,14,1,3.0,2,2,2,2,3.0,4.0,3.0,3,3
895,18,1,Travel_Frequently,Research & Development,3,5,Medical,1,Male,1,Research Director,Single,24790,1.0,12,1,0.0,2,0,0,0,2.0,4.0,4.0,2,3
896,47,0,Travel_Rarely,Research & Development,25,4,Medical,1,Male,2,Research Scientist,Married,148520,3.0,19,3,27.0,3,5,1,0,4.0,3.0,3.0,2,3
897,39,0,Travel_Rarely,Sales,2,4,Life Sciences,1,Male,1,Laboratory Technician,Divorced,72640,0.0,17,0,11.0,5,10,0,7,3.0,3.0,3.0,3,3
898,40,0,Travel_Rarely,Research & Development,22,1,Life Sciences,1,Male,1,Laboratory Technician,Married,56660,1.0,14,1,18.0,2,18,14,12,1.0,3.0,3.0,3,3
899,35,0,Non-Travel,Research & Development,29,3,Medical,1,Female,2,Sales Executive,Married,78230,1.0,13,1,15.0,3,14,2,9,3.0,3.0,3.0,3,3
900,37,0,Travel_Rarely,Research & Development,29,4,Technical Degree,1,Male,1,Laboratory Technician,Married,78800,3.0,12,1,9.0,2,4,0,2,3.0,3.0,2.0,4,3
901,39,0,Travel_Frequently,Research & Development,2,3,Technical Degree,1,Female,2,Manager,Single,131940,0.0,11,0,10.0,2,9,3,8,1.0,3.0,1.0,3,3
902,45,0,Travel_Rarely,Research & Development,28,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,50670,1.0,11,2,10.0,3,10,3,9,4.0,4.0,3.0,2,3
903,38,0,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,3,Sales Executive,Married,50790,3.0,11,0,10.0,3,5,0,2,4.0,3.0,4.0,3,3
904,35,1,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Healthcare Representative,Married,23210,9.0,12,1,15.0,0,13,6,0,4.0,1.0,3.0,3,3
905,37,0,Travel_Rarely,Research & Development,22,3,Life Sciences,1,Female,2,Healthcare Representative,Married,174440,1.0,14,0,8.0,4,8,7,7,2.0,2.0,1.0,3,3
906,40,0,Travel_Rarely,Research & Development,8,3,Technical Degree,1,Female,2,Healthcare Representative,Single,24040,6.0,17,0,18.0,2,4,3,3,3.0,4.0,2.0,2,3
907,44,0,Travel_Frequently,Sales,2,2,Marketing,1,Male,1,Laboratory Technician,Married,34520,4.0,11,1,14.0,2,10,0,2,1.0,4.0,3.0,2,3
908,48,0,Travel_Frequently,Sales,10,4,Marketing,1,Female,3,Manager,Married,22700,2.0,14,3,23.0,2,2,2,2,3.0,4.0,3.0,3,3
909,35,1,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,2,Manager,Divorced,173990,6.0,12,0,7.0,3,2,2,2,4.0,4.0,2.0,1,3
910,24,0,Travel_Frequently,Research & Development,15,3,Life Sciences,1,Male,2,Research Scientist,Single,54880,1.0,22,1,6.0,6,6,1,3,1.0,4.0,3.0,3,4
911,27,0,Travel_Rarely,Sales,10,4,Life Sciences,1,Male,3,Sales Executive,Married,194190,7.0,14,1,5.0,2,3,0,2,2.0,3.0,3.0,1,3
912,27,0,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,1,Research Scientist,Single,28110,2.0,20,0,6.0,3,4,1,2,4.0,4.0,2.0,3,4
913,40,1,Travel_Rarely,Sales,16,4,Marketing,1,Male,1,Research Director,Single,36330,3.0,16,2,10.0,0,4,0,3,1.0,1.0,1.0,3,3
914,29,0,Travel_Rarely,Research & Development,20,1,Medical,1,Female,2,Manager,Single,41630,9.0,15,1,8.0,4,5,1,4,3.0,3.0,3.0,2,3
915,36,0,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Female,3,Sales Executive,Married,21320,4.0,20,0,9.0,1,3,0,2,2.0,1.0,3.0,2,4
916,25,0,Travel_Frequently,Sales,5,1,Marketing,1,Male,4,Manufacturing Director,Divorced,139730,1.0,14,0,7.0,3,7,0,7,4.0,3.0,3.0,2,3
917,39,0,Travel_Rarely,Sales,10,3,Marketing,1,Female,2,Research Director,Married,26840,4.0,12,0,7.0,2,5,1,0,4.0,2.0,3.0,3,3
918,49,0,Travel_Rarely,Sales,4,2,Life Sciences,1,Male,2,Research Director,Married,108450,3.0,24,0,27.0,4,4,1,2,1.0,2.0,3.0,2,4
919,50,0,Travel_Rarely,Research & Development,2,2,Medical,1,Male,3,Sales Executive,Divorced,43770,5.0,12,1,19.0,2,14,1,11,4.0,1.0,3.0,2,3
920,20,0,Travel_Rarely,Research & Development,18,4,Medical,1,Female,2,Sales Executive,Single,37430,1.0,13,1,2.0,2,2,2,2,3.0,3.0,3.0,3,3
921,34,0,Travel_Rarely,Research & Development,10,3,Medical,1,Male,3,Laboratory Technician,Divorced,41480,1.0,11,0,11.0,3,11,7,9,4.0,2.0,3.0,3,3
922,36,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,2,Healthcare Representative,Single,10510,2.0,14,0,15.0,2,4,1,3,1.0,2.0,3.0,3,3
923,49,0,Travel_Rarely,Human Resources,6,2,Life Sciences,1,Female,2,Research Scientist,Married,107390,2.0,11,3,30.0,3,15,2,12,3.0,3.0,3.0,3,3
924,36,0,Non-Travel,Research & Development,8,4,Life Sciences,1,Male,4,Laboratory Technician,Married,103880,0.0,14,0,4.0,2,3,1,2,4.0,3.0,3.0,3,3
925,36,0,Travel_Rarely,Research & Development,2,2,Medical,1,Female,2,Healthcare Representative,Divorced,114160,6.0,16,0,13.0,2,5,0,4,4.0,1.0,3.0,3,3
926,54,0,Travel_Rarely,Sales,24,3,Marketing,1,Male,1,Laboratory Technician,Married,26000,3.0,14,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3
927,43,0,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,1,Research Scientist,Married,24220,1.0,11,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3
928,35,1,Travel_Frequently,Research & Development,17,4,Medical,1,Male,1,Research Director,Single,54720,3.0,11,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3
929,38,0,Travel_Frequently,Research & Development,19,2,Life Sciences,1,Male,2,Research Scientist,Married,24510,7.0,12,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3
930,29,0,Travel_Rarely,Research & Development,1,2,Medical,1,Male,2,Sales Representative,Divorced,42400,1.0,14,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3
931,33,0,Travel_Rarely,Research & Development,7,3,Medical,1,Male,5,Sales Executive,Divorced,109990,1.0,18,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3
932,32,0,Travel_Rarely,Research & Development,5,4,Technical Degree,1,Male,5,Research Scientist,Divorced,50030,1.0,13,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3
933,31,0,Travel_Rarely,Research & Development,28,4,Technical Degree,1,Female,2,Sales Executive,Married,127420,1.0,11,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3
934,49,0,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,Laboratory Technician,Divorced,42270,4.0,18,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3
935,38,0,Travel_Frequently,Sales,29,2,Medical,1,Female,1,Sales Executive,Single,39170,1.0,15,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3
936,47,0,Travel_Rarely,Research & Development,1,4,Medical,1,Male,3,Laboratory Technician,Divorced,183030,6.0,22,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4
937,49,0,Travel_Rarely,Research & Development,21,3,Medical,1,Male,2,Manufacturing Director,Single,23800,4.0,13,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3
938,41,0,Travel_Rarely,Research & Development,24,4,Life Sciences,1,Female,4,Manager,Single,137260,3.0,12,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3
939,20,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Sales Representative,Single,47770,1.0,18,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3
940,33,0,Non-Travel,Research & Development,18,2,Medical,1,Female,2,Healthcare Representative,Divorced,63850,1.0,13,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3
941,36,0,Travel_Rarely,Research & Development,2,2,Technical Degree,1,Male,3,Sales Executive,Married,199730,6.0,12,0,10.0,2,3,0,2,1.0,3.0,2.0,3,3
942,44,0,Travel_Rarely,Research & Development,9,3,Technical Degree,1,Female,3,Healthcare Representative,Divorced,68610,4.0,12,0,8.0,2,2,2,2,3.0,4.0,3.0,2,3
943,23,1,Travel_Rarely,Human Resources,6,3,Life Sciences,1,Female,3,Laboratory Technician,Single,49690,1.0,12,0,5.0,3,5,1,2,4.0,3.0,3.0,3,3
944,38,0,Travel_Rarely,Research & Development,11,2,Life Sciences,1,Male,1,Sales Executive,Married,198450,7.0,11,1,7.0,3,0,0,0,4.0,3.0,2.0,3,3
945,53,0,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Male,4,Research Director,Married,133200,3.0,11,0,11.0,2,4,1,2,2.0,4.0,3.0,3,3
946,48,1,Travel_Frequently,Sales,10,2,Marketing,1,Male,1,Healthcare Representative,Married,63470,2.0,12,1,19.0,3,9,7,7,4.0,3.0,3.0,1,3
947,32,1,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,Research Scientist,Single,27430,1.0,19,1,1.0,2,1,0,0,4.0,2.0,3.0,3,3
948,26,0,Non-Travel,Research & Development,18,2,Medical,1,Male,1,Human Resources,Single,108800,1.0,23,1,7.0,5,7,5,7,4.0,4.0,3.0,3,4
949,55,0,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Male,5,Laboratory Technician,Divorced,23420,5.0,11,2,8.0,2,4,1,2,1.0,2.0,3.0,3,3
950,34,0,Travel_Rarely,Sales,28,3,Life Sciences,1,Female,2,Research Scientist,Married,176500,1.0,19,1,15.0,6,15,4,13,2.0,4.0,4.0,1,3
951,60,0,Travel_Rarely,Sales,17,4,Medical,1,Male,1,Manager,Divorced,40250,3.0,13,1,19.0,5,1,0,0,3.0,4.0,4.0,2,3
952,33,0,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Manager,Married,97250,1.0,11,0,14.0,0,14,2,13,2.0,2.0,3.0,3,3
953,37,0,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Male,1,Laboratory Technician,Divorced,119040,1.0,12,1,6.0,4,6,1,3,3.0,4.0,2.0,3,3
954,34,0,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Healthcare Representative,Married,21770,1.0,13,0,10.0,5,10,8,7,2.0,4.0,3.0,3,3
955,23,1,Travel_Rarely,Research & Development,12,2,Medical,1,Male,2,Research Scientist,Divorced,75250,1.0,14,2,3.0,2,3,0,2,3.0,4.0,3.0,3,3
956,44,0,Travel_Rarely,Human Resources,1,3,Life Sciences,1,Male,1,Research Scientist,Married,48340,1.0,14,0,9.0,1,8,6,7,3.0,4.0,3.0,4,3
957,35,0,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Male,3,Sales Executive,Single,20420,0.0,16,0,6.0,2,5,1,4,1.0,4.0,4.0,3,3
958,43,0,Travel_Rarely,Research & Development,25,4,Life Sciences,1,Male,2,Sales Executive,Married,22200,1.0,11,0,10.0,2,10,8,8,4.0,4.0,3.0,1,3
959,24,0,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,3,Sales Executive,Married,10520,1.0,13,0,5.0,3,5,0,4,3.0,3.0,3.0,3,3
960,41,0,Travel_Rarely,Sales,6,4,Marketing,1,Male,1,Research Scientist,Single,28210,1.0,17,0,10.0,3,10,8,7,4.0,3.0,3.0,3,3
961,29,0,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Married,192370,9.0,11,1,9.0,2,5,1,2,4.0,3.0,3.0,3,3
962,36,0,Travel_Rarely,Human Resources,1,4,Life Sciences,1,Female,3,Research Scientist,Single,41070,3.0,11,1,17.0,2,13,6,7,3.0,4.0,2.0,1,3
963,45,0,Non-Travel,Sales,2,3,Life Sciences,1,Female,2,Manufacturing Director,Married,83960,3.0,15,2,25.0,3,23,14,4,3.0,3.0,2.0,2,3
964,24,1,Travel_Rarely,Sales,6,2,Medical,1,Female,2,Manager,Married,20070,1.0,12,0,1.0,2,1,0,0,4.0,3.0,3.0,2,3
965,47,1,Travel_Frequently,Research & Development,1,3,Medical,1,Female,2,Sales Executive,Married,196270,7.0,11,2,25.0,1,23,14,10,3.0,3.0,1.0,3,3
966,26,0,Travel_Rarely,Research & Development,9,1,Medical,1,Male,1,Sales Executive,Married,106860,1.0,14,1,3.0,2,3,0,2,4.0,3.0,4.0,3,3
967,45,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,1,Research Director,Single,29420,1.0,22,1,21.0,4,21,8,6,4.0,2.0,3.0,3,4
968,32,0,Travel_Frequently,Sales,1,1,Marketing,1,Male,2,Laboratory Technician,Married,88580,6.0,16,1,10.0,2,5,1,3,1.0,3.0,2.0,3,3
969,31,0,Travel_Rarely,Research & Development,14,2,Life Sciences,1,Male,1,Sales Executive,Married,167560,1.0,11,2,6.0,5,5,0,3,2.0,3.0,4.0,3,3
970,41,0,Non-Travel,Sales,2,2,Medical,1,Male,2,Research Scientist,Married,107980,6.0,14,2,10.0,5,3,1,2,3.0,2.0,3.0,1,3
971,40,0,Travel_Rarely,Research & Development,22,2,Technical Degree,1,Male,1,Healthcare Representative,Married,23230,2.0,16,1,18.0,2,1,0,0,2.0,1.0,3.0,3,3
972,24,0,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Female,1,Research Scientist,Divorced,14160,1.0,15,1,6.0,3,6,1,2,2.0,1.0,4.0,2,3
973,46,0,Travel_Rarely,Research & Development,6,3,Medical,1,Male,4,Sales Executive,Single,46150,6.0,12,0,19.0,3,10,0,9,3.0,2.0,3.0,2,3
974,35,0,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,1,Laboratory Technician,Married,24610,2.0,20,1,17.0,4,7,0,7,4.0,3.0,3.0,3,4
975,30,0,Travel_Rarely,Sales,9,4,Marketing,1,Male,1,Laboratory Technician,Married,87220,1.0,17,1,10.0,3,10,0,8,2.0,4.0,2.0,3,3
976,47,0,Non-Travel,Research & Development,3,2,Life Sciences,1,Female,2,Sales Executive,Married,39550,7.0,12,1,4.0,5,1,0,0,3.0,2.0,1.0,3,3
977,46,0,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,3,Sales Executive,Divorced,99570,4.0,20,0,13.0,1,10,0,3,3.0,4.0,2.0,3,4
978,36,1,Travel_Rarely,Research & Development,1,3,Medical,1,Male,2,Manufacturing Director,Divorced,33760,5.0,20,0,16.0,3,2,2,2,2.0,1.0,3.0,3,4
979,32,1,Travel_Rarely,Research & Development,26,3,Medical,1,Female,2,Research Director,Single,88230,6.0,13,2,10.0,3,0,0,0,1.0,2.0,3.0,3,3
980,23,0,Travel_Rarely,Sales,6,4,Life Sciences,1,Male,3,Manufacturing Director,Single,103220,1.0,14,2,3.0,2,3,1,2,3.0,2.0,1.0,3,3
981,31,0,Travel_Frequently,Sales,3,3,Marketing,1,Male,2,Sales Executive,Single,46210,2.0,18,1,9.0,3,5,1,4,4.0,4.0,2.0,3,3
982,39,0,Non-Travel,Research & Development,3,3,Life Sciences,1,Female,2,Manufacturing Director,Married,109760,1.0,11,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3
983,32,0,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Male,1,Research Scientist,Married,36600,3.0,11,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3
984,40,0,Travel_Rarely,Sales,6,3,Life Sciences,1,Male,3,Manufacturing Director,Single,104820,1.0,11,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3
985,45,0,Travel_Rarely,Research & Development,19,4,Medical,1,Male,1,Sales Representative,Married,71190,4.0,15,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3
986,30,0,Travel_Frequently,Sales,9,3,Life Sciences,1,Male,1,Research Director,Single,95820,0.0,12,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3
987,24,0,Travel_Frequently,Sales,3,4,Marketing,1,Male,1,Sales Executive,Married,45080,0.0,11,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3
988,30,1,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,1,Human Resources,Divorced,22070,6.0,14,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3
989,31,0,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Laboratory Technician,Married,77560,1.0,15,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3
990,27,0,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,1,Manager,Single,66940,1.0,13,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3
991,29,1,Travel_Rarely,Sales,4,3,Marketing,1,Male,5,Research Scientist,Single,36910,1.0,13,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3
992,29,0,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Female,1,Sales Executive,Single,23770,8.0,21,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4
993,30,0,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,3,Sales Executive,Divorced,23130,2.0,11,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3
994,34,0,Travel_Rarely,Research & Development,1,2,Medical,1,Female,2,Healthcare Representative,Married,176650,0.0,11,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3
995,33,0,Non-Travel,Research & Development,2,4,Medical,1,Male,1,Sales Representative,Single,25960,8.0,14,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3
996,49,0,Travel_Rarely,Sales,3,4,Marketing,1,Male,1,Sales Executive,Single,47280,3.0,11,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3
997,33,1,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,1,Sales Executive,Single,43020,2.0,13,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3
998,38,0,Travel_Frequently,Research & Development,28,3,Medical,1,Male,1,Healthcare Representative,Married,29790,4.0,12,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3
999,31,1,Travel_Rarely,Human Resources,9,4,Human Resources,1,Male,2,Laboratory Technician,Married,168850,2.0,14,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3
1000,29,0,Travel_Rarely,Research & Development,3,4,Other,1,Female,2,Sales Representative,Divorced,55930,1.0,13,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3
1001,30,0,Travel_Rarely,Research & Development,2,1,Medical,1,Male,1,Sales Representative,Married,104450,3.0,18,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3
1002,32,0,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,1,Laboratory Technician,Single,87400,2.0,11,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3
1003,38,0,Travel_Rarely,Research & Development,8,2,Technical Degree,1,Female,1,Manufacturing Director,Married,25140,3.0,11,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3
1004,43,1,Travel_Frequently,Research & Development,1,4,Other,1,Male,3,Sales Executive,Married,76550,9.0,12,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3
1005,42,0,Travel_Rarely,Human Resources,1,3,Other,1,Female,1,Healthcare Representative,Divorced,174650,8.0,13,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3
1006,55,0,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Female,1,Sales Executive,Married,73510,8.0,20,1,34.0,3,1,0,0,3.0,1.0,3.0,3,4
1007,33,0,Non-Travel,Research & Development,14,3,Other,1,Male,1,Research Scientist,Divorced,108200,5.0,12,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3
1008,41,0,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Sales Representative,Divorced,121690,1.0,19,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3
1009,34,0,Non-Travel,Research & Development,7,4,Medical,1,Female,1,Research Scientist,Divorced,196260,1.0,21,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4
1010,53,0,Non-Travel,Research & Development,10,4,Medical,1,Male,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3
1011,43,0,Travel_Rarely,Sales,16,2,Marketing,1,Female,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3
1012,34,0,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3
1013,21,1,Travel_Rarely,Sales,1,2,Marketing,1,Male,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3
1014,38,0,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3
1015,22,1,Travel_Rarely,Research & Development,1,3,Other,1,Male,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3
1016,31,0,Travel_Rarely,Research & Development,8,5,Life Sciences,1,Male,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3
1017,51,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Female,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3
1018,37,0,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,2,Sales Executive,Married,32910,1.0,16,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3
1019,46,0,Travel_Rarely,Sales,3,4,Marketing,1,Female,1,Sales Representative,Divorced,42720,7.0,13,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3
1020,36,0,Travel_Rarely,Research & Development,27,3,Technical Degree,1,Female,4,Research Scientist,Married,50560,7.0,12,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3
1021,44,1,Travel_Frequently,Sales,10,4,Life Sciences,1,Male,1,Research Scientist,Divorced,28440,1.0,12,0,6.0,2,5,2,3,3.0,2.0,2.0,4,3
1022,37,0,Travel_Rarely,Research & Development,19,2,Technical Degree,1,Male,2,Sales Executive,Divorced,27030,2.0,14,0,19.0,2,10,4,7,3.0,2.0,2.0,3,3
1023,35,1,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Male,2,Research Scientist,Single,19040,1.0,22,1,10.0,4,10,7,7,3.0,4.0,3.0,3,4
1024,33,0,Travel_Rarely,Research & Development,8,5,Medical,1,Male,2,Laboratory Technician,Married,82240,6.0,19,0,14.0,3,10,7,6,4.0,1.0,3.0,3,3
1025,28,0,Travel_Rarely,Sales,9,3,Medical,1,Female,2,Sales Executive,Married,47660,1.0,12,0,5.0,3,5,0,3,3.0,4.0,4.0,3,3
